img1,img2,type,uid_connection,date,cluster_file,cluster
7f92cea5764a4f15bb2cd3e22ce4611d,a7da74e233084c39a68f53ad787d407b,POSITIVE,7f92cea5764a4f15a68f53ad787d407b,10-06-2022_15:10:45,morphograph,581.0
7f92cea5764a4f15bb2cd3e22ce4611d,ccf8b3d1943e40338a61efcfec61eba7,POSITIVE,7f92cea5764a4f158a61efcfec61eba7,10-06-2022_15:10:45,morphograph,581.0
7f92cea5764a4f15bb2cd3e22ce4611d,e70c23c8848c41e384a1029a7f7be844,POSITIVE,7f92cea5764a4f1584a1029a7f7be844,10-06-2022_15:10:45,morphograph,581.0
7fa2f85321e8426dbf332b3fce7fdbbf,71a857186f07435ab4abb4455c89e206,DUPLICATE,7fa2f85321e8426db4abb4455c89e206,09-06-2022_16:34:15,07-06-2022/clusters_dbscan_0.00238_07-06-2022_19,903.0
7fb4ce4684e1429c8e960fd4ba268bd3,75d5df2d2ebf4190a78c8b60b84d3417,DUPLICATE,7fb4ce4684e1429ca78c8b60b84d3417,09-06-2022_16:36:17,07-06-2022/clusters_dbscan_0.00238_07-06-2022_19,918.0
7fe73d3e28ff422ba1c4318a78edfadb,78fed06d55224e8280d9ed2bfc774247,DUPLICATE,7fe73d3e28ff422b80d9ed2bfc774247,09-06-2022_16:37:17,07-06-2022/clusters_dbscan_0.00238_07-06-2022_19,928.0
800984ffaadf469fb3f45a87927ae53b,84f7cf0a3e2146568d8e130ca93ca37d,DUPLICATE,800984ffaadf469f8d8e130ca93ca37d,09-06-2022_16:40:30,07-06-2022/clusters_dbscan_0.00238_07-06-2022_19,961.0
80b9f445a8d54792afda723c30dcc8d0,90116f43d06249bb87fdfd5663c86fff,SIMILAR,80b9f445a8d5479287fdfd5663c86fff,09-06-2022_16:40:47,07-06-2022/clusters_dbscan_0.00238_07-06-2022_19,964.0
816f7af14f2843b9ac273ba1cf1509e3,70615f6c43a14b2092c325ce309ada9a,DUPLICATE,816f7af14f2843b992c325ce309ada9a,09-06-2022_16:33:43,07-06-2022/clusters_dbscan_0.00238_07-06-2022_19,896.0
8174408289e346439324b4561fb81902,0af88ab6bdb34668ac04067808aef226,POSITIVE,8174408289e34643ac04067808aef226,10-06-2022_15:07:08,morphograph,523.0
8174408289e346439324b4561fb81902,f9756914890b4d21895a5220953e1ec2,POSITIVE,8174408289e34643895a5220953e1ec2,10-06-2022_15:07:08,morphograph,523.0
81798113b174464780cf9cd3bd6b2c57,635b29440ddc4fe0a90ff4de5525c50f,POSITIVE,81798113b1744647a90ff4de5525c50f,14-06-2022_20:36:45,07-06-2022/clusters_optics_0.13_07-06-2022_19,41.0
81d2c906eacd4103a91dd0e8ac150a43,7c8c182497c2445a8c313fac381087ce,POSITIVE,81d2c906eacd41038c313fac381087ce,14-06-2022_20:51:33,07-06-2022/clusters_optics_0.13_07-06-2022_19,1154.0
81f133d771da42b292fb7f4112cadf7e,a05966ff793c4c5fafb7567b9aa95a34,POSITIVE,81f133d771da42b2afb7567b9aa95a34,11-06-2022_11:34:50,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,733.0
820b39646c8c440c87609a72cbb92c12,383b2ff7f7964c9ca6f10f4bc0be75c4,POSITIVE,820b39646c8c440ca6f10f4bc0be75c4,10-06-2022_15:14:27,morphograph,686.0
820b39646c8c440c87609a72cbb92c12,ad31fb445ac44b28845869855eafb958,POSITIVE,820b39646c8c440c845869855eafb958,10-06-2022_15:14:27,morphograph,686.0
82250aac20d1446da2461fb2f05604c7,fa6e7f43a9ba4861aab4ae4639ecdca0,POSITIVE,82250aac20d1446daab4ae4639ecdca0,14-06-2022_20:09:45,01-06-2022/clusters_optics_0.13_01-06-2022_19,640.0
8297f129e44b47d29256268f0067c7a8,1329aaa1346f44d6abde570e02188b39,POSITIVE,8297f129e44b47d2abde570e02188b39,10-06-2022_15:12:13,morphograph,619.0
8297f129e44b47d29256268f0067c7a8,6709b5f5e4fa44e89518b85722dd66a1,POSITIVE,8297f129e44b47d29518b85722dd66a1,10-06-2022_15:12:13,morphograph,619.0
8297f129e44b47d29256268f0067c7a8,7ee9e023d1854a1da4ab1588ee94947e,POSITIVE,8297f129e44b47d2a4ab1588ee94947e,10-06-2022_15:12:13,morphograph,619.0
8297f129e44b47d29256268f0067c7a8,8eeaae6cd4ea4984b4e7ae4bd6f3cfcc,POSITIVE,8297f129e44b47d2b4e7ae4bd6f3cfcc,10-06-2022_15:12:13,morphograph,619.0
8297f129e44b47d29256268f0067c7a8,d36ebb9d56d64acda5c8c4bc7ca28a9a,POSITIVE,8297f129e44b47d2a5c8c4bc7ca28a9a,10-06-2022_15:12:13,morphograph,619.0
8297f129e44b47d29256268f0067c7a8,d3fba7a263e540efa87af9ca19c58917,POSITIVE,8297f129e44b47d2a87af9ca19c58917,10-06-2022_15:12:13,morphograph,619.0
8297f129e44b47d29256268f0067c7a8,f14c424aaa4b41c8a5cdd145dcad30ef,POSITIVE,8297f129e44b47d2a5cdd145dcad30ef,10-06-2022_15:12:13,morphograph,619.0
82fbe641592f4e1588a6c87ec6931b9a,caec5b0dc8d14d60b07aa73aeea04ba2,DUPLICATE,82fbe641592f4e15b07aa73aeea04ba2,09-06-2022_16:41:12,07-06-2022/clusters_dbscan_0.00238_07-06-2022_19,970.0
83b6e27a626c4e85a78447388168f829,b9507ecfde5245a9943f794423f19795,POSITIVE,83b6e27a626c4e85943f794423f19795,10-06-2022_15:23:44,morphograph,891.0
83b6e27a626c4e85a78447388168f829,cdaf37ff81d047848f13b1ad27669f50,POSITIVE,83b6e27a626c4e858f13b1ad27669f50,10-06-2022_15:23:44,morphograph,891.0
83eb2f0e8ec34bafb9071af3f661f661,ffeaee8cab0941b6858b7b93055694b4,SIMILAR,83eb2f0e8ec34baf858b7b93055694b4,09-06-2022_16:41:38,07-06-2022/clusters_dbscan_0.00238_07-06-2022_19,973.0
841bf3517058428b8bee6a50302c8186,53865f858c0a4fd398c9a7921d6a78c2,SIMILAR,841bf3517058428b98c9a7921d6a78c2,10-06-2022_15:24:52,morphograph,903.0
841bf3517058428b8bee6a50302c8186,c80c3f8d83c04e9c85b7bad4e97d6be6,SIMILAR,841bf3517058428b85b7bad4e97d6be6,10-06-2022_15:24:52,morphograph,903.0
84388a05a517456a95289a99bbb546a7,0f76f6b29d4d4972a149fee3f51e11be,POSITIVE,84388a05a517456aa149fee3f51e11be,10-06-2022_14:55:02,morphograph,169.0
84388a05a517456a95289a99bbb546a7,10e3063d25fc4e8eb7d67858dcfd6cdd,POSITIVE,84388a05a517456ab7d67858dcfd6cdd,10-06-2022_14:55:02,morphograph,169.0
84388a05a517456a95289a99bbb546a7,6e96b064006f432bb35bceffd1c38e84,POSITIVE,84388a05a517456ab35bceffd1c38e84,10-06-2022_14:55:02,morphograph,169.0
84aeef3b00a9410ea3552ee4f7231e70,47162a24caae4bb8bddde262f0b51ed3,POSITIVE,84aeef3b00a9410ebddde262f0b51ed3,10-06-2022_15:11:23,morphograph,601.0
84f7cf0a3e2146568d8e130ca93ca37d,800984ffaadf469fb3f45a87927ae53b,DUPLICATE,84f7cf0a3e214656b3f45a87927ae53b,09-06-2022_16:40:30,07-06-2022/clusters_dbscan_0.00238_07-06-2022_19,961.0
851228978c1a4d03924c20ec46120be3,9796021810a744d4830d4c11369901db,POSITIVE,851228978c1a4d03830d4c11369901db,10-06-2022_15:26:39,morphograph,920.0
852e3e59fc644f46bc7e80b5835351ef,6f50dc40ba1845098072bf0e105d0669,SIMILAR,852e3e59fc644f468072bf0e105d0669,09-06-2022_16:33:01,07-06-2022/clusters_dbscan_0.00238_07-06-2022_19,890.0
85e5f906605f43a9b0ba779c26fdc2d9,d370b01ecc47468783280bb75386dbb5,POSITIVE,85e5f906605f43a983280bb75386dbb5,14-06-2022_20:16:50,01-06-2022/clusters_optics_0.13_01-06-2022_19,107.0
864c6af6f9ea499fb6e55c9ce49ee59e,0d49da7b226c45e19e980e6906a4e5cd,POSITIVE,864c6af6f9ea499f9e980e6906a4e5cd,10-06-2022_15:02:04,morphograph,346.0
864c6af6f9ea499fb6e55c9ce49ee59e,7b24b7c9121b45738cb2c1460559d3a4,POSITIVE,864c6af6f9ea499f8cb2c1460559d3a4,10-06-2022_15:02:04,morphograph,346.0
864c6af6f9ea499fb6e55c9ce49ee59e,9975395cfb1a46979e98536743c27af5,POSITIVE,864c6af6f9ea499f9e98536743c27af5,10-06-2022_15:02:04,morphograph,346.0
8659237ee0e042e98a9a4dd9fb90211b,34b22b70de404175baeda0449b1ae73a,POSITIVE,8659237ee0e042e9baeda0449b1ae73a,10-06-2022_14:44:40,morphograph,53.0
866d624ba03a4a60946f7bcbe35d13b3,340802d2608f4209ba6e322152d46338,POSITIVE,866d624ba03a4a60ba6e322152d46338,10-06-2022_15:20:33,morphograph,854.0
866ee569ce684713b0e5eb70d9de35b6,299034a0affd408886612a2071a6ec2c,DUPLICATE,866ee569ce68471386612a2071a6ec2c,10-06-2022_20:24:29,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,442.0
86b1f8a9650148d4bfc4546be2f20be6,1d512c161f2540beb414f3289ba55b53,POSITIVE,86b1f8a9650148d4b414f3289ba55b53,14-06-2022_20:36:26,07-06-2022/clusters_optics_0.13_07-06-2022_19,40.0
86c32b69f95d47b3b0f8e253131fcbbb,dd21c548f2404fee9e15ab2c3c87bd1f,SIMILAR,86c32b69f95d47b39e15ab2c3c87bd1f,09-06-2022_16:42:14,07-06-2022/clusters_dbscan_0.00238_07-06-2022_19,982.0
86c647fa14b14729b499d69e81b5871c,0fb69e365bed47a3baca33038d333a32,POSITIVE,86c647fa14b14729baca33038d333a32,10-06-2022_15:08:28,morphograph,554.0
86c647fa14b14729b499d69e81b5871c,464f21e4d1fc4ecca30a99778706d7b2,POSITIVE,86c647fa14b14729a30a99778706d7b2,10-06-2022_15:08:28,morphograph,554.0
86c647fa14b14729b499d69e81b5871c,78fb7152122e4cd99213a030cac31b89,POSITIVE,86c647fa14b147299213a030cac31b89,10-06-2022_15:08:28,morphograph,554.0
8739242edeb54b73b3518b4a0574b671,6a9be9a9f9ba48938a5480d090512460,POSITIVE,8739242edeb54b738a5480d090512460,14-06-2022_20:35:55,07-06-2022/clusters_optics_0.13_07-06-2022_19,38.0
87619eb87f1e46409f017dcb837faf56,5ec938890d644957aedd47ea2f64f625,POSITIVE,87619eb87f1e4640aedd47ea2f64f625,10-06-2022_15:25:23,morphograph,908.0
87619eb87f1e46409f017dcb837faf56,8f0d71b39aa3468c9ab930a2af607a92,POSITIVE,87619eb87f1e46409ab930a2af607a92,10-06-2022_15:25:23,morphograph,908.0
87619eb87f1e46409f017dcb837faf56,b19278ba358e4c7da6a5966c2210b627,POSITIVE,87619eb87f1e4640a6a5966c2210b627,10-06-2022_15:25:23,morphograph,908.0
879d9e32714748b29ba97eb712ca2dfb,0c59e402e28e44848d0592dba5204d63,POSITIVE,879d9e32714748b28d0592dba5204d63,10-06-2022_15:18:46,morphograph,805.0
879d9e32714748b29ba97eb712ca2dfb,229b9ed5dd4847c8bfb22039ceea442c,POSITIVE,879d9e32714748b2bfb22039ceea442c,10-06-2022_15:18:46,morphograph,805.0
879fe6cea10548e6a3803b97449866de,f796e8a1517d4dca86f8cf5eaf11a73f,POSITIVE,879fe6cea10548e686f8cf5eaf11a73f,09-06-2022_16:42:22,07-06-2022/clusters_dbscan_0.00238_07-06-2022_19,984.0
881e68ee925347bea41973e1cf1f8768,239afea46a484873aae7767d9a0ab1b3,POSITIVE,881e68ee925347beaae7767d9a0ab1b3,10-06-2022_15:19:28,morphograph,825.0
881e68ee925347bea41973e1cf1f8768,739a014572fc45149e2958b405df2bd9,POSITIVE,881e68ee925347be9e2958b405df2bd9,10-06-2022_15:19:28,morphograph,825.0
881e68ee925347bea41973e1cf1f8768,d91190895ebb4e65b896835267a42cc7,POSITIVE,881e68ee925347beb896835267a42cc7,10-06-2022_15:19:28,morphograph,825.0
881e68ee925347bea41973e1cf1f8768,da85aa2675b24ae9abeffbb58b257481,POSITIVE,881e68ee925347beabeffbb58b257481,10-06-2022_15:19:28,morphograph,825.0
881e68ee925347bea41973e1cf1f8768,e94b8266b62249f491bc673bd81a5561,POSITIVE,881e68ee925347be91bc673bd81a5561,10-06-2022_15:19:28,morphograph,825.0
8850f955eb5642a5a679050e59ca7fcc,e450132d2c0a4e31a690186877492420,POSITIVE,8850f955eb5642a5a690186877492420,14-06-2022_21:18:01,07-06-2022/clusters_optics_0.13_07-06-2022_19,1158.0
8851076295d544bd8a902cc1777d7d13,1fd32657b79e47c59107405475fbca24,POSITIVE,8851076295d544bd9107405475fbca24,10-06-2022_14:42:43,morphograph,33.0
8851076295d544bd8a902cc1777d7d13,2d1d47b306854590a50778d592432530,POSITIVE,8851076295d544bda50778d592432530,10-06-2022_14:42:43,morphograph,33.0
8851076295d544bd8a902cc1777d7d13,40744d2f63464d189ecb7d132914f241,POSITIVE,8851076295d544bd9ecb7d132914f241,10-06-2022_14:42:43,morphograph,33.0
8851076295d544bd8a902cc1777d7d13,45588b4e33444ed8b34c523bac808bc4,POSITIVE,8851076295d544bdb34c523bac808bc4,10-06-2022_14:42:43,morphograph,33.0
8851076295d544bd8a902cc1777d7d13,466158b892cb4290a243349e2189eab2,POSITIVE,8851076295d544bda243349e2189eab2,10-06-2022_14:42:43,morphograph,33.0
8851076295d544bd8a902cc1777d7d13,57493586e7244f42ab3ecb494c8d606c,POSITIVE,8851076295d544bdab3ecb494c8d606c,10-06-2022_14:42:43,morphograph,33.0
8851076295d544bd8a902cc1777d7d13,5a3f7b23ca564411b1e76e7247b99b9a,POSITIVE,8851076295d544bdb1e76e7247b99b9a,10-06-2022_14:42:43,morphograph,33.0
8851076295d544bd8a902cc1777d7d13,8ddfca6074ee4cf0ac3376d1120ad64b,POSITIVE,8851076295d544bdac3376d1120ad64b,10-06-2022_14:42:43,morphograph,33.0
8851076295d544bd8a902cc1777d7d13,b5a595f3369b4624bd95b3dcb4a9ab67,POSITIVE,8851076295d544bdbd95b3dcb4a9ab67,10-06-2022_14:42:43,morphograph,33.0
8851076295d544bd8a902cc1777d7d13,da54c106180449d1a52993e9a5bc17fd,POSITIVE,8851076295d544bda52993e9a5bc17fd,10-06-2022_14:42:43,morphograph,33.0
895810e90be0455aafc90e6bbf224b3e,71bd69a6dd4345e8967a824bc5e9250f,DUPLICATE,895810e90be0455a967a824bc5e9250f,09-06-2022_16:34:21,07-06-2022/clusters_dbscan_0.00238_07-06-2022_19,904.0
895810e90be0455aafc90e6bbf224b3e,f1988890333d4bed9c88acd3b775840b,DUPLICATE,895810e90be0455a9c88acd3b775840b,09-06-2022_16:34:21,07-06-2022/clusters_dbscan_0.00238_07-06-2022_19,904.0
897d2840cab2453a87052838992101d8,53281e814ab14e2fa13128317ea12fda,POSITIVE,897d2840cab2453aa13128317ea12fda,10-06-2022_15:09:04,morphograph,566.0
8a16f89c2fe44bcbbcc1db5a5b946080,01c9d15bc859434fa72380dae01ae476,POSITIVE,8a16f89c2fe44bcba72380dae01ae476,10-06-2022_15:12:46,morphograph,631.0
8a16f89c2fe44bcbbcc1db5a5b946080,25567076c91b43f68a828f0f86d6dc1e,POSITIVE,8a16f89c2fe44bcb8a828f0f86d6dc1e,10-06-2022_15:12:46,morphograph,631.0
8a16f89c2fe44bcbbcc1db5a5b946080,2c54a5152d0744538028ad8f461c9b56,POSITIVE,8a16f89c2fe44bcb8028ad8f461c9b56,10-06-2022_15:12:46,morphograph,631.0
8a16f89c2fe44bcbbcc1db5a5b946080,ac36923fa4a54d60a5343e6ae325f80c,POSITIVE,8a16f89c2fe44bcba5343e6ae325f80c,10-06-2022_15:12:46,morphograph,631.0
8a16f89c2fe44bcbbcc1db5a5b946080,c21e8e9ca97b4f06aca45db3d9aa8901,POSITIVE,8a16f89c2fe44bcbaca45db3d9aa8901,10-06-2022_15:12:46,morphograph,631.0
8a1c42e787374536a09bdd9cae2734d8,6826265be6eb4ba5ab0dc8f7aaf87b62,POSITIVE,8a1c42e787374536ab0dc8f7aaf87b62,14-06-2022_21:18:25,07-06-2022/clusters_optics_0.13_07-06-2022_19,1159.0
8a1ed7503d1d49b9adbc16195388a34f,574f93f3577741b7ab1ccb4357d00e99,POSITIVE,8a1ed7503d1d49b9ab1ccb4357d00e99,10-06-2022_14:59:45,morphograph,312.0
8a1ed7503d1d49b9adbc16195388a34f,b9b0b3d3eb17468199fe453b14048d9a,POSITIVE,8a1ed7503d1d49b999fe453b14048d9a,10-06-2022_14:59:45,morphograph,312.0
8a1ed7503d1d49b9adbc16195388a34f,c56208b38152404c8b4b42a89f3f9fc8,POSITIVE,8a1ed7503d1d49b98b4b42a89f3f9fc8,10-06-2022_14:59:45,morphograph,312.0
8a2d0d07dee34a0aa06c9d8039d2cf30,f3312a41f13e437fa058f7f7dc729693,POSITIVE,8a2d0d07dee34a0aa058f7f7dc729693,11-06-2022_11:50:04,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,940.0
8a54b815c08645768e84686f1ff4cb5b,90f8cb3bcdb249989dc5f08cde0d576d,POSITIVE,8a54b815c08645769dc5f08cde0d576d,11-06-2022_11:54:20,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,941.0
8a640788680343ed9b9260ad59271a79,a859310f98c546b7b7da2303e149f492,DUPLICATE,8a640788680343edb7da2303e149f492,11-06-2022_11:54:36,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,942.0
8b3fd6d53e0841fd9b47bfac8de158bf,999e0f92ea48456fbb1b406c09b2350e,SIMILAR,8b3fd6d53e0841fdbb1b406c09b2350e,11-06-2022_11:54:53,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,946.0
8b9d94eb42164b0db12b479d05dfd5f1,03460cad395742dcaa4966028bc0f223,POSITIVE,8b9d94eb42164b0daa4966028bc0f223,10-06-2022_15:06:47,morphograph,515.0
8b9d94eb42164b0db12b479d05dfd5f1,2b93239fbd76468d8c43a55227cb4c0c,POSITIVE,8b9d94eb42164b0d8c43a55227cb4c0c,10-06-2022_15:06:47,morphograph,515.0
8b9d94eb42164b0db12b479d05dfd5f1,2c2590d90873417280e1906adcc82d39,POSITIVE,8b9d94eb42164b0d80e1906adcc82d39,10-06-2022_15:06:47,morphograph,515.0
8b9d94eb42164b0db12b479d05dfd5f1,2e90c9d3149c4d1dba004552fb547e67,POSITIVE,8b9d94eb42164b0dba004552fb547e67,10-06-2022_15:06:47,morphograph,515.0
8b9d94eb42164b0db12b479d05dfd5f1,3f3a15c16a9d47f8860faee50c5a74c2,POSITIVE,8b9d94eb42164b0d860faee50c5a74c2,10-06-2022_15:06:47,morphograph,515.0
8b9d94eb42164b0db12b479d05dfd5f1,756bea186d0b4012a8d7c9a7e1d9f6d5,POSITIVE,8b9d94eb42164b0da8d7c9a7e1d9f6d5,10-06-2022_15:06:47,morphograph,515.0
8b9d94eb42164b0db12b479d05dfd5f1,abd60b8a01ee41689b77f435cca1f08e,POSITIVE,8b9d94eb42164b0d9b77f435cca1f08e,10-06-2022_15:06:47,morphograph,515.0
8b9d94eb42164b0db12b479d05dfd5f1,b1ea808ff35545b4a9447fe7121654dd,POSITIVE,8b9d94eb42164b0da9447fe7121654dd,10-06-2022_15:06:47,morphograph,515.0
8b9d94eb42164b0db12b479d05dfd5f1,b76c7caf992b4cf59c43ec9ddb2cbcc3,POSITIVE,8b9d94eb42164b0d9c43ec9ddb2cbcc3,10-06-2022_15:06:47,morphograph,515.0
8bb6bbde25084e139c4ddacfcc68e121,1778e14daabe4d72bead5ef7a3fddd3b,POSITIVE,8bb6bbde25084e13bead5ef7a3fddd3b,10-06-2022_14:43:24,morphograph,50.0
8bb6bbde25084e139c4ddacfcc68e121,1bed98f8269446439eac4ac0fc56117c,POSITIVE,8bb6bbde25084e139eac4ac0fc56117c,10-06-2022_14:43:24,morphograph,50.0
8bb6bbde25084e139c4ddacfcc68e121,272cd39493464a878264554be785e9db,POSITIVE,8bb6bbde25084e138264554be785e9db,10-06-2022_14:43:24,morphograph,50.0
8bb6bbde25084e139c4ddacfcc68e121,542b94ef8abe4507992a54a23c079a79,POSITIVE,8bb6bbde25084e13992a54a23c079a79,10-06-2022_14:43:24,morphograph,50.0
8bb6bbde25084e139c4ddacfcc68e121,5525fb11783e401c916f07fe95fd71ad,POSITIVE,8bb6bbde25084e13916f07fe95fd71ad,10-06-2022_14:43:24,morphograph,50.0
8bb6bbde25084e139c4ddacfcc68e121,6cedd4065b2e4b5785d2b783dae47771,POSITIVE,8bb6bbde25084e1385d2b783dae47771,10-06-2022_14:43:24,morphograph,50.0
8bb6bbde25084e139c4ddacfcc68e121,8da4a40e282749da8d62741fd97fedb6,POSITIVE,8bb6bbde25084e138d62741fd97fedb6,10-06-2022_14:43:24,morphograph,50.0
8bb6bbde25084e139c4ddacfcc68e121,ae828b07e4284d80b652206ffb77278a,POSITIVE,8bb6bbde25084e13b652206ffb77278a,10-06-2022_14:43:24,morphograph,50.0
8bb6bbde25084e139c4ddacfcc68e121,cc80ab63cff14e849aa669a20f70b553,POSITIVE,8bb6bbde25084e139aa669a20f70b553,10-06-2022_14:43:24,morphograph,50.0
8bb6bbde25084e139c4ddacfcc68e121,ea64207684694d379579998f88b7c29a,POSITIVE,8bb6bbde25084e139579998f88b7c29a,10-06-2022_14:43:24,morphograph,50.0
8bb6bbde25084e139c4ddacfcc68e121,ef25d7d6549547b59945a61ae6849d3d,POSITIVE,8bb6bbde25084e139945a61ae6849d3d,10-06-2022_14:43:24,morphograph,50.0
8bb758eb2c4c4a9687175b1170d07132,789b63f1872e4a7588e2a8f0aa63c51a,DUPLICATE,8bb758eb2c4c4a9688e2a8f0aa63c51a,09-06-2022_16:37:11,07-06-2022/clusters_dbscan_0.00238_07-06-2022_19,927.0
8c8d7bb08cfe4bd69f1861bd6827068a,61a63d6751dc4108bb3d9898a0ee8247,SIMILAR,8c8d7bb08cfe4bd6bb3d9898a0ee8247,11-06-2022_11:42:55,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,790.0
8da4a40e282749da8d62741fd97fedb6,1778e14daabe4d72bead5ef7a3fddd3b,POSITIVE,8da4a40e282749dabead5ef7a3fddd3b,10-06-2022_14:43:24,morphograph,50.0
8da4a40e282749da8d62741fd97fedb6,1bed98f8269446439eac4ac0fc56117c,POSITIVE,8da4a40e282749da9eac4ac0fc56117c,10-06-2022_14:43:24,morphograph,50.0
8da4a40e282749da8d62741fd97fedb6,272cd39493464a878264554be785e9db,POSITIVE,8da4a40e282749da8264554be785e9db,10-06-2022_14:43:24,morphograph,50.0
8da4a40e282749da8d62741fd97fedb6,542b94ef8abe4507992a54a23c079a79,POSITIVE,8da4a40e282749da992a54a23c079a79,10-06-2022_14:43:24,morphograph,50.0
8da4a40e282749da8d62741fd97fedb6,5525fb11783e401c916f07fe95fd71ad,POSITIVE,8da4a40e282749da916f07fe95fd71ad,10-06-2022_14:43:24,morphograph,50.0
8da4a40e282749da8d62741fd97fedb6,6cedd4065b2e4b5785d2b783dae47771,POSITIVE,8da4a40e282749da85d2b783dae47771,10-06-2022_14:43:24,morphograph,50.0
8da4a40e282749da8d62741fd97fedb6,8bb6bbde25084e139c4ddacfcc68e121,POSITIVE,8da4a40e282749da9c4ddacfcc68e121,10-06-2022_14:43:24,morphograph,50.0
8da4a40e282749da8d62741fd97fedb6,ae828b07e4284d80b652206ffb77278a,POSITIVE,8da4a40e282749dab652206ffb77278a,10-06-2022_14:43:24,morphograph,50.0
8da4a40e282749da8d62741fd97fedb6,cc80ab63cff14e849aa669a20f70b553,POSITIVE,8da4a40e282749da9aa669a20f70b553,10-06-2022_14:43:24,morphograph,50.0
8da4a40e282749da8d62741fd97fedb6,ea64207684694d379579998f88b7c29a,POSITIVE,8da4a40e282749da9579998f88b7c29a,10-06-2022_14:43:24,morphograph,50.0
8da4a40e282749da8d62741fd97fedb6,ef25d7d6549547b59945a61ae6849d3d,POSITIVE,8da4a40e282749da9945a61ae6849d3d,10-06-2022_14:43:24,morphograph,50.0
8ddfca6074ee4cf0ac3376d1120ad64b,1fd32657b79e47c59107405475fbca24,POSITIVE,8ddfca6074ee4cf09107405475fbca24,10-06-2022_14:42:43,morphograph,33.0
8ddfca6074ee4cf0ac3376d1120ad64b,2d1d47b306854590a50778d592432530,POSITIVE,8ddfca6074ee4cf0a50778d592432530,10-06-2022_14:42:43,morphograph,33.0
8ddfca6074ee4cf0ac3376d1120ad64b,40744d2f63464d189ecb7d132914f241,POSITIVE,8ddfca6074ee4cf09ecb7d132914f241,10-06-2022_14:42:43,morphograph,33.0
8ddfca6074ee4cf0ac3376d1120ad64b,45588b4e33444ed8b34c523bac808bc4,POSITIVE,8ddfca6074ee4cf0b34c523bac808bc4,10-06-2022_14:42:43,morphograph,33.0
8ddfca6074ee4cf0ac3376d1120ad64b,466158b892cb4290a243349e2189eab2,POSITIVE,8ddfca6074ee4cf0a243349e2189eab2,10-06-2022_14:42:43,morphograph,33.0
8ddfca6074ee4cf0ac3376d1120ad64b,57493586e7244f42ab3ecb494c8d606c,POSITIVE,8ddfca6074ee4cf0ab3ecb494c8d606c,10-06-2022_14:42:43,morphograph,33.0
8ddfca6074ee4cf0ac3376d1120ad64b,5a3f7b23ca564411b1e76e7247b99b9a,POSITIVE,8ddfca6074ee4cf0b1e76e7247b99b9a,10-06-2022_14:42:43,morphograph,33.0
8ddfca6074ee4cf0ac3376d1120ad64b,8851076295d544bd8a902cc1777d7d13,POSITIVE,8ddfca6074ee4cf08a902cc1777d7d13,10-06-2022_14:42:43,morphograph,33.0
8ddfca6074ee4cf0ac3376d1120ad64b,b5a595f3369b4624bd95b3dcb4a9ab67,POSITIVE,8ddfca6074ee4cf0bd95b3dcb4a9ab67,10-06-2022_14:42:43,morphograph,33.0
8ddfca6074ee4cf0ac3376d1120ad64b,da54c106180449d1a52993e9a5bc17fd,POSITIVE,8ddfca6074ee4cf0a52993e9a5bc17fd,10-06-2022_14:42:43,morphograph,33.0
8e1836461ffb4ce6ab0d434d2e5f11b6,44ab05854ff0443d8d40d331bc74c84a,POSITIVE,8e1836461ffb4ce68d40d331bc74c84a,11-06-2022_11:29:25,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,651.0
8e1836461ffb4ce6ab0d434d2e5f11b6,b018aaca74ee4ff9b7bece501bb30ab7,POSITIVE,8e1836461ffb4ce6b7bece501bb30ab7,11-06-2022_11:29:25,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,651.0
8e75362c2b8942a9988c91722c2346c9,00d55aab334640cd9eaca09c33c353c1,POSITIVE,8e75362c2b8942a99eaca09c33c353c1,10-06-2022_14:52:40,morphograph,94.0
8e75362c2b8942a9988c91722c2346c9,6d61adb6f53446b6b31adbb586df6079,POSITIVE,8e75362c2b8942a9b31adbb586df6079,10-06-2022_14:52:40,morphograph,94.0
8e75362c2b8942a9988c91722c2346c9,7c3c9718d04f4961b258a109ffd338d9,POSITIVE,8e75362c2b8942a9b258a109ffd338d9,10-06-2022_14:52:40,morphograph,94.0
8e75362c2b8942a9988c91722c2346c9,7f611bf9f5a244299ef2f673bb23b61e,POSITIVE,8e75362c2b8942a99ef2f673bb23b61e,10-06-2022_14:52:40,morphograph,94.0
8e75362c2b8942a9988c91722c2346c9,af99b99138264aaaac311e6fa898b06a,POSITIVE,8e75362c2b8942a9ac311e6fa898b06a,10-06-2022_14:52:40,morphograph,94.0
8e75362c2b8942a9988c91722c2346c9,bccee23e3e1e4ab89ecaaddd0a8d5e0c,POSITIVE,8e75362c2b8942a99ecaaddd0a8d5e0c,10-06-2022_14:52:40,morphograph,94.0
